1,0.949807362,0.952020454,0.948194383,0.932950227,0.943856318
0.949807362,1,0.96205285,0.955966146,0.949232903,0.94934606
0.952020454,0.96205285,1,0.965824368,0.944182168,0.947554191
0.948194383,0.955966146,0.965824368,1,0.968361552,0.962747006
0.932950227,0.949232903,0.944182168,0.968361552,1,0.975149723
0.943856318,0.94934606,0.947554191,0.962747006,0.975149723,1
