relationship_id,sample_count,MAE,RMSE,MAPE,R2
G001->G002,2400,1.6105446333346127,5.144791281562642,40.24230795242129,0.8445926886256846
G002->G003,2400,1.658481262804515,4.537816166067078,42.17066571240162,0.8748091329534696
G003->G004,2400,1.3884082030808884,4.171486475380559,34.77369238243729,0.8965897863340063
G004->G005,2400,2.0757291819731973,6.237587382395537,48.95466889178418,0.7505725850911951
