0,2.179883421,4.502384417,13.2679076,27.45787655,31.27470173
2.179883421,0,2.322963531,11.13294688,25.3711184,29.29493051
4.502384417,2.322963531,0,8.901460187,23.18920873,27.25080294
13.2679076,11.13294688,8.901460187,0,14.30672039,18.60862063
27.45787655,25.3711184,23.18920873,14.30672039,0,5.502539455
31.27470173,29.29493051,27.25080294,18.60862063,5.502539455,0
